NSMG	National Storm Management Inc
NSMSF	Northern Star Mining Corp
NSPDF	Naturally Splendid E
NSPT	Newron Sport
NSPX	Inspyr Therapeutics Inc
NSRCF	Nextsource Materials
NSRGF	Nestle Sa Cham Et Ve
NSRGY	Nestle Sa ADR
NSRPF	Novo Res Corp
NSRS	North Springs Resour
NSRXF	Nomad Royalty Co. Ltd.
NSTM	Novelstem International Corp
NSUPF	Northern Superior
NSVGF	Nass Valley Gateway Ltd
NSVLF	Shoshoni Gold Ltd
NSYC	National Stk Yds CO
NTAHD	Richland Resources Intl Group
NTCHF	N1 Technologies Inc
NTCI	Nutech
NTCPF	Northisle Copper & G
NTCXF	Natcore Technology
NTDMF	Ntt Docomo Inc Ord
NTDOF	Nintendo CO Ltd-Ord
NTDOY	Nintendo CO Ltd ADR
NTDTY	Ntt Data Corp Ltd
NTEI	Nova Tech Enterprises Inc
NTEK	Nanotech Entertainment Inc
NTETF	Nikkei 225 Exch Traded Fd
NTFL	Ntwrk 1 Fin Grp
NTFY	Notify Technology Corp
NTGL	Nanotech Gaming Inc
NTGSF	Golden Predator Mining Corp
NTII	Neurobiolgl Tech Inc
NTIOF	National Bank of Canada
NTLK	Net Talk.com
NTME	Netmed Inc
NTNTY	Netent Ab ADR
NTOIF	Neste Oil Ord
NTOIY	Neste Oil Oyj ADR
NTOX	Notox Technologies Corp
NTPL	Netplex Group Inc
NTRB	Nutriband Inc
NTRR	Neutra Corp
NTRU	Natur International Corp
NTSFF	Nanotech Security Corp
NTTCF	Netcents Technology Inc
NTTHF	NEO Lithium Corp
NTTYY	Nippon Telegraph and Telephone Corp
NTUR	Natural Blue Res Inc
NTXFF	Natixis Ord Shs
NTXFY	Natixis Sa ADR
NTXVF	Nexteer Automotive Group Ltd
NUBC	Northumberland Bancorp
NUEC	Nuearth Corp
NUGL	Nugl Inc
NUGN	Nugene International Inc
NUGS	Cannabis Strategic Ventures
NUHRF	Nuheara Ltd
NUKK	Nukkleus Inc
NULGF	Nulegacy Gold
NUMD	Nu-Med
NUPMF	New Pacific Metals Corp
NURPF	Neuren Pharmaceutica
NUSMF	Nautilus Minerals IN
NUSPQ	New Source Energy Partners LP
NUTTQ	Nutroganics Inc
NUUU	Rejuvel Bio-Sciences Inc
NUVG	Nuvus Gro Corp
NUVI	Emo Capital Corp
NUVM	Nuvim Inc
NUVR	Nuvera Communications Inc
NUVSF	Nuvista Energy Ltd
NVAAF	Nova Minerals Ltd.
NVCP	Nvcn Corp
NVDEF	Nevada Exploration Inc
NVES	Nvest Inc
NVGI	Noble Vici Group Inc
NVGLF	NV Gold Corp
NVGT	Novagant Corp
NVIC	N-Viro Intl Corp
NVLPF	Nova Leap Health Corp
NVNT	Novint Technologies
NVNXF	Novonix Ltd
NVOS	Novo Integrated Sciences Inc
NVRVF	Novra Technologies
NVSEF	Novartis Ag Basl
NVSGF	Nevada Sunrise Gold
NVTQF	Novateqni Technology Corp
NVYAF	Navya S.A.
NVYTF	Novacyt
NVZMF	Novozymes A/S
NVZMY	Novozymes Unspn ADR
NWARF	Norwegian Air Shuttl
NWAU	Nowauto Inc
NWBB	New Bancorp Inc
NWBO	Northwest Bioth Cmn
NWCI	Newcardio Inc
NWCN	Network Cn Inc
NWDMF	New Dimension Resources Ltd
NWFAF	New Focus Auto Technology Holdings Ltd
NWFFF	New World Resource Corp
NWGC	New World Gold Cp
NWGN	Newgen Technologies Inc
NWHAF	Handa Mining Corp
NWHUF	Northwest Healthcare
NWIFF	Nuinsco Resources Li
NWIN	Northwest Indiana Bancorp
NWITY	Network International Holdings Plc ADR
NWLNF	New Millennium Cap
NWMH	National Waste Mgmt Hlds Inc
NWNNF	New Century Resources Ltd
NWOL	North West Oil Group Inc
NWPG	Newport Gold Inc
NWPHF	Newron Pharmaceuticals Spa
NWPN	Now Corp
NWPP	New Peoples Bankshar
NWSGY	Nws Holdings Ltd ADR
NWSTF	New Standard
NWSZF	Nws Holdings Ltd
NWTT	Nw Tech Capital Inc
NWUC	Nationwide Utilities
NWVCF	Enwave Corp [Cda]
NWXPF	Newport Exploration
NWYF	Northway Finl Inc #
NWYU	New You Inc
NXDCF	Nextdc Ltd
NXEN	Nexien Biopharma Inc
NXEOW	Nexeo Solutions Inc
NXFNF	Next Fifteen Communications Group Plc
NXGB	Nxgen Brands Inc
NXGIF	Nexus Group Intl Inc
NXGM	Nexgen Mining Inc
NXGPY	Next Group Plc
NXGT	Nexteligent Holdings Inc.
NXGWF	Nexgen Energy Ltd WT Exp 03/26/2016
NXMR	Nextmart Inc
NXOPF	Nexoptic Technology Corp
NXPC	Nexplore Corp
NXPGF	National Express Group Plc
NXPS	Nexprise Inc
NXRA	Nextera Enterprises Inc A
NXSCF	Next Science Ltd
NXSL	Nextech Solutions
NXTFF	Nextraction Energy Corp
NXTH	Nxt Nutritionals Hld
NXTN	Next10 Inc
NXTTF	Namaste Technologies Inc
NXTYQ	Nexity Financial Cor
NXXGF	Nexus Gold
NXXTF	Next Games Oyj
NYLE	Nyle Intl Corp
NYOM	Nyc On The Move
NYRSY	Nyrstar NV ADR
NYXO	Nyxio Technologies Corp
NZEOF	New Zealand Oil & Gas Ltd
NZERF	New Zealand Energy C
NZIH	Nzj Holdings Inc
NZTCF	Telecom Corp New Zea
OAKV	Oak View National
OAOFY	Oao Tatneft
OARFF	Fort ST James Nickel Corp
OASMY	Oasmia Pharmaceutical Ab ADR
OBDP	Orbit Drop Inc
OBELF	Obsidian Energy Ltd
OBGRF	Orbit Garant Drilling Inc
OBMP	Oncbiomune Pharmaceuticals Inc
OBNNF	Osisko Mining
OBTEF	Orbital Corp Ltd
OBTX	Obitx Inc.
OBYCF	Obayashi Corp
OCANF	Oceanagold Corp
OCBG	Oc Beverages Inc
OCBI	Orange County Bancor
OCBM	Preferred Commerce Inc
OCDDY	Ocado Group Plc Hatfield ADR
OCDGF	Ocado Group Plc Hat
OCFN	Omega Commercial Finance Corp
OCLCF	Oracle Corp
OCLDF	Orica Limited
OCLDY	Orica Ltd ADR
OCLG	Oncologix Tech Inc
OCLN	Originclear Inc
OCPFF	Kodiak Copper Corp.
OCPNY	Olympus Corp ADR
OCQLF	01 Communique Laboratory Inc
OCSM	Ocean Smart Inc
OCSMD	Astra Energy Inc.
OCTX	Oct 88 Res Inc
ODPVF	Odontoprev Sa
ODYC	Odyne Corp
ODYY	Odyssey Group International Inc
OEDVQ	Osage Exploration and Development Inc
OERLF	Oc Oerlikon Corp Inc
OEZVY	Verbund Ag
OFSI	Omni Financial Servi
OGDCF	Oceanagold Corp
OGFGF	Origin Energy Ltd
OGNG	Bravo Enterprises Ltd
OGNT	Organa Technologies Group Inc
OGOFF	Organto Foods Inc
OGSM	Organic Sales & Mktg
OGSRW	Overseas Shipholding Group
OGZPY	Oao Gazprom ADR
OHAQ	Oracle Healthcare Acqstn
OHBK	Old Harbor Bank FL
OHBTF	Ohb Se
OHPB	Ohana Pacific Bank [Hi]
OIBRQ	Oi S.A. Ads
OIDN	Oidon CO Ltd
OIEXF	Oilex NL
OIGLF	Chariot Oil & Gas Ltd
OILCF	Permex Petroleum Corp
OILFF	Nextleaf Solutions Ltd
OILNF	Ipath ETN Linked To Goldman
OILY	Sino Amer Oil
OISHF	Oil Search Ltd Ord
OISHY	Oil Search Ltd ADR
OJIPF	Oji Holdings Corp
OJIPY	Oji Holdings Corp ADR
OJSCY	Ojsc Oc Rosneft
OJSY	Ojsys Inc
OKENF	Okeanis Eco Tankers Corp
OKSWF	Osisko Gold Royalties Ltd WT
OLCLF	Oriental Land CO Ltd
OLCLY	Oriental Land CO Ltd ADR
OLENW	Open Lending Corp
OLFC	Olfactory Biosciences Corp
OLMIF	Olam International Ltd
OLMIY	Olam International Ltd ADR
OLMM	Onelife Technologies Corp
OLNCF	Omni Lite Inds Cda I
OLNK	Onelink Corp
OLOXF	DB Crude Oil Long ETN
OLVI	Oliveda International Inc
OLVRF	Olivut Res Ltd
OMAGQ	Omagine Inc
OMBP	Omni Bio Pharm Inc
OMDD	Ormand Industries Inc
OMHE	Omni Health Inc
OMHLF	Om Holdings Ltd
OMID	Omid Holdings Inc.
OMMH	Omnimmune Holdings Inc
OMMSF	Omineca Mng & Metals
OMPS	Omphalos Corp
OMQS	Omniq Corp.
OMRNY	Omron Corp ADR
OMRX	Orthometrix Inc
OMSH	Omni Shrimp Inc
OMTK	Omnitek Engineering Corp
OMVE	Omni Ventures Inc
OMVJF	Omv Aktiengesellschaft [Austria]
OMVKY	Omv Ag Bearer Sh Spo
OMZNF	Osisko Metals Inc
ONBI	One Bio Corp
ONCI	On4 Communications
ONCWF	Oncolytics Biotech Inc.
ONCX	Oncolix Inc
ONDS	Ondas Holdings Inc
ONEXF	Onex Corp Sub Vtg Sh
ONOV	Bionovelus Inc
ONPH	Oncology Pharma Inc
ONSS	Onassis Mining Group Inc
ONVC	Online Vacation Ctr
ONVRF	Oronova Energy Inc
OOAG	Omda Oil and Gas
OODH	Orion Diversified Holding CO Inc
OOGI	C2E Energy Inc
OOIL	Perkins Oil & Gas Inc
OPCGF	Organic Potash Corp
OPGX	Optigenex Inc
OPHI	Organic Plant Health Inc
OPHLF	Ono Pharmaceutical
OPHLY	Ono Pharmaceutical
OPMC	Optimumcare Corp
OPMG	Options Media Group
OPMZ	1Pm Industries Inc
OPSSF	Opsens Inc
OPST	O P T Sciences Corp
OPTI	Optec International Inc
OPTL	Optimum Interactive
OPUS	Opus Magnum Ameris Inc
OPVS	Nanoflex Power Corpo
OPWEF	Opawica Explorations Inc
OPXS	Optex Systems Hlds
OPXXW	Optex Systems Holdings Inc WT Exp 08/31/2019
OPYGY	Ojsc Polyus Gold ADR
OQLGF	Olympique Lyonnais Groupe Lyon Shs Nom [France]
OQMGF	O3 Mining Inc
ORAGF	Monarca Minerals Inc
ORBN	Oregon Bancorp Inc
ORBT	Orbit International Corp
OREAF	Orea Mining Corp.
ORESF	Orestone Mining Corp
ORFDF	Orange Fund NV Ntfl10
ORGH	Orgharvest Inc
ORHB	Orhub Inc
ORINF	Orion Corp New B Shs
ORKLF	Orkla Borregaard As
ORKLY	Orkla As ADR
ORMNF	Orex Minerals Inc
ORMTQ	Ormet Corp
ORNC	Oranco Inc
OROCF	Orocobre Ltd
ORONF	Orion Nutraceuticals Inc
OROVF	Orient Overseas International Ltd
OROXF	Orosur Mining Inc
ORPB	Oregon Pacific Bancp
ORPEF	Orpea Act
ORRAF	Orora Ltd
ORRCF	Oroco Resource Corp
ORRLF	Orla Mining
ORSUF	Orsu Metals Corp
ORSX	Orsus Xelent Technolgies
ORVMF	Orvana Minerals Corp
ORVRF	Orchid Ventures Inc
ORXCF	Orix Corp
ORXGF	Orce Exp Grp Cl B
ORXOY	Orexo Ab ADR
ORYX	Oryx Tech Corp
ORZCF	Orezone Gold Corp
OSAGF	Osram Licht Ag
OSAGY	Osram Licht Ag ADR
OSAT	Orbsat Corp
OSBK	Oconee Financial Corp
OSCI	Osceola Gold Inc
OSCN	Onescreen Inc
OSCUF	Japan Exchange Group Inc
OSIIF	Osi Geospatial Inc
OSKA	Osyka Corp
OSRS	Osiris Corp
OSSFF	Ossur HF
OSSIF	Onesoft Solutions
OSSPF	Orissa Sponge Iron Ltd Shs Dematerialised
OSTBP	Overstock.com Inc [De] Pfd Vtg Ser B
OSTIY	Osterreichische Post Ag
OSTKO	Overstock.com Inc
OSTO	Original Sixteen To
OSUKF	Otsuka Corp
OSWWF	Onespaworld Holdings Ltd WT Exp 03/19/2024
OTCM	Pink OTC Markets Inc
OTFT	Outfront Companies
OTGLF	Optimus Technologie Sa Nowy Sacz Shs
OTGLY	CD Projekt S.A. ADR
OTIVF	On Track Innovations
OTMN	O T Mining Corp
OTOW	O2 Secure Wireless
OTSKF	Otsuka Holdings CO L
OTSKY	Otsuka Holdings CO
OTTEF	Otto Energy Ltd Ord
OTTV	Viva Entertainment Group Inc
OTTW	Ottawa Saving Bcp IL
OUKPF	Metso Outotec Corp
OUKPY	Outotec Oyj
OUTB	Outback Oil & Mineral Expl Crp
OUTFF	Outokumpu Oyj [Finland]
OUTKY	Outokumpu Oyj [Finland] ADR
OVATF	Ovation Science Inc
OVCHF	Overseas Chinese Bk Lcl
OVCHY	Oversea-Chinese ADR
OVIT	Oncovista Innovative Therapies I
OVTZ	Oculus Visiontech Inc
OWCP	Owc Pharmaceutical Research Corp
OWPC	One World Pharma Inc
OWRDF	One World Lithium
OWVI	One World Ventures
OXBC	Oxford Bank Corp
OXBDF	Oxford Biomedical Ltd
OXFCF	Oxford Catalysts
OXIHF	Oxford Investments H
OXINF	Oxford Instruments
OYIEF	Ocean Yield
OZMLF	Oz Minerals Ltd Ord
OZON	Cyclopss Corp
OZSC	Ozop Surgical Corp
OZYMF	Orphazyme A S
PAASF	Pan American Silver Corp Contingent Value Rights
PABN	Panamerican Bancorp
PACO	Paco Integrated Energy Inc
PACQF	Prime Acquisition Corp
PACV	Pacific Ventures Group Inc.
PACXF	Pacton Gold Inc
PAIOF	Paion Ag Aachen
PALAF	Paladin Energy Ltd
PALS	Mopals.com Inc
PALT	Paltalk Inc.
PANC	Panacos Pharmaceuticals Inc
PANDY	Pandora A/S ADR
PANHF	Ping An Healthcare & Technology CO Ltd
PANRF	Panoramic Resources
PANXF	Platinex Inc
PAOG	Pao Group Inc
PAOTF	Parrot S.A.
PAPA	Papa Bello Enterpris
PARD	Poniard Pharmaceuticals
PARF	Paradise Inc
PARLF	Parallel Mining Corp
PARNF	Parnell Pharmaceuticals Holdings Ltd
PARSD	W World Corp.
PARXF	Parex Resources
PASO	Patient Access Solu
PAUFD	Shine Minerals Corp.
PAUFF	Shine Minerals Corp.
PAYD	Paid Inc
PAZRF	Plaza Retail
PBAM	Private Bancorp of America Inc
PBBIF	Probi Ab
PBBSF	Peekaboo Beans Inc
PBCO	Peoples Bk of Com OR
PBCRF	Bank Central Asia Tbk Pt
PBCRY	Pt Bnk Cent Asia ADR
PBEGF	Touchstone Exploration Inc
PBHG	Pbs Holding Inc
PBIO	Pressure Biosciences
PBKC	Pioneer Bankcorp Inc
PBKOF	Pollard Banknote Ltd
PBKX	Partners Bank Calif
PBMLF	Pacific Booker Minerals Inc
PBNAF	Pembina Pipeline Corp Pfd 5 Yr Reset Cl A Ser 1%
PBNC	Pb Financial Corp
PBNK	Pinnacle Bank [Ca]
PBSFF	Prosiebensat.1 Media
PBSFY	Prosiebensat.1 Media
PBSV	Pharma Bio Serv Inc
PBTHF	Pointsbet Holdings Ltd
PBYA	Probility Media Corp
PCCWY	Pccw Ltd ADR
PCCYF	Petrochina CO Ltd
PCDAF	Postmedia Network Cda Corp
PCDVF	Pacific Century Regional Development
PCELF	Powercell Sweden Ab
PCFBF	Pacific Basin Shippi
PCGR	PC Group Inc
PCHK	Pacific Conquest Holdings Inc
PCHM	Pharmchem Inc
PCLB	Pinnacle Bancshares Inc
PCLI	Protocall Technologs
PCLOF	Pharmacielo Ltd
PCMC	Public Company Mgmt Corp
PCNT	Point of Care Nano-Technology Inc
PCPJ	Paperclip Inc
PCPZ	Leeward Group Hlds Inc
PCQRF	Petrolympic Ltd
PCRBF	Pricer Ab
PCRCF	Pacific Rim Cobalt Corp
PCRFF	Panasonic Corp
PCRFY	Panasonic Corp Ads
PCSA	Processa Pharmaceuticals Inc
PCSO	Protective Cap Strctures
PCSV	Pcs Edventures Com
PCTL	Pct Ltd
PCTZF	Bravern Ventures Ltd
PCWLF	Pccw Ltd Ord
PCYN	Procyon Corp
PCYS	Primecare Systems
PDDPF	Medexus Pharmaceuticals Inc
PDDTF	Piedmont Lithium Ltd
PDER	Pardee Resources Company Inc
PDGO	Paradigm Oil and Gas
PDIV	Premier Dev & Invst Inc A
PDMI	Paradigm Medical Ind
PDNLA	Presidential Realty Corp
PDOS	Platinum Studios Inc
PDPR	Marathon Group Cor
PDPTF	Pudo Inc
PDPYF	Painted Pony Pete
PDRDF	Pernod Ricard Ord
PDRDY	Pernod Ricard Sa ADR
PDRX	Pd-Rx Pharmaceutical
PDXP	Pdx Partners Inc
PDYPF	Paddy Power Plc [Uk]
PDYPY	Flutter Entertainment Plc
PEBC	People Bancorp Com
PEBN	Pacific Enterprise Bancorp [Irvine Ca]
PECD	Pet Ecology Brands Inc
PECKW	The Peck Company Inc WT
PECN	Photoelectron Corp
PEFDF	Defli Ltd
PEGRF	Pennon Group Plc
PEGRY	Pennon Group ADR
PEGX	Pacific Energy Resources Ltd
PEIMF	Pepinnini Minerals Ltd
PEMC	Pacific Energy & Ming CO
PEMIF	Pure Energy Minerals
PEMSF	Pacific Empire Minerals Corp
PEMTF	Mota Ventures Corp
PENMF	Peninsula Minerals
PENYF	Cruzsur Energy Corp
PERL	Perla Group International Inc
PERT	Permanent Tech
PETV	Petvivo Holdings Inc
PEUGF	Peugeot Sa Ord EUR 6
PEXNY	Ptt Explor & Prod PC
PEXZF	Pacific Ridge Exploration Ltd
PEYE	Precision Optics Corp Inc
PEYUF	Peyto Energy TR UT
PFBN	Pacific Alliance Bank CA
PFBOF	Pfb Corp Ord
PFBX	Peoples Finl Corp
PFFOF	Portofino Resources Inc
PFGBQ	Pfo Global Inc
PFGTF	Pacific Edge Limited
PFHO	Pacific Health Care
PFLC	Pacific Financial Corp
PFMS	Paperfree Medicl Sol
PFND	Pathfinder Cell Therapy Inc
PFNO	Parafin Corp
PFODF	Premier Foods
PFOH	Perpetual Fed Sv OH
PFRRF	Petrofrontier Corp
PFSF	Pacific Software Inc
PFTI	Puradyn Filter Tech
PFWIQ	Petrone Worldwide
PGAI	Pgi Inc
PGAS	Petrogress Inc
PGCMF	Puregold Price Club Inc Manila
PGEJF	Pgs ASA
PGENY	Pigeon Corp
PGEZF	Group Ten Metals Inc
PGFY	Pingify Internation
PGGG	Pegasus Gaming Corp
PGID	Peregrine Indus Inc
PGIE	Pgi Energy Inc
PGLO	Pan Global Corp
PGMFF	Ipathb Platinum TR Sub-Index ETN
PGNE	Primegen Energy Corp
PGNN	Paragon Natl Bk [Tn]
PGNRF	Pan Global Resource Inc
PGNT	Paragon Tech Inc
PGOG	Perf-Go-Green Hldgs Inc
PGOL	Patriot Gold Corp
PGPEF	Publicis Groupe
PGPHF	Partners Group
PGPM	Pilgrim Petroleum Cp
PGQWF	1-Page Ltd
PGRD	Proguard Acquisition Corp
PGSC	Progressive Green Solutions Inc
PGSVY	Petro Geo ADR
PGTK	Pacific Green Techno
PGTMF	Luff Enterprises Ltd
PGUCY	Prosegur Cash S.A. ADR
PGUS	Progreen US Inc
PGUUF	Prosegur Cash Sa
PGUZ	Pegasus Pharmaceutic
PGVI	Promithian Global Ventures Inc
PGXPF	Pelangio Expl Inc
PGYC	Patriot Energy Corp DE
PHBI	Pharmagreen Biotech Inc
PHBR	Phonebrasil Intl Inc
PHCG	Pure Harvest Cannabis Group Inc
PHCUF	Photocure ASA
PHGUF	Pharming Grp NV Leid
PHIL	PHI Group Inc
PHJMF	Pt Hanjaya Mandala Samprn
PHLI	Pacifichealth Labs
PHMB	Pharmacom Biovet Inc
PHMMF	Pharma Mar S.A.U.
PHOJY	Phosagro Pjsc Gdr Reg S
PHOS	Phosphate Hlds
PHOT	Growlife Inc
PHPPY	Signify NV ADR
PHPYF	Pushpay Holdings Ltd
PHRX	Pharmagen Inc
PHRZF	Pharol Sgps Sa
PHVAF	Phivida Holdings Inc
PHXCF	Phoenix Canada Oil CO
PHXHF	Phoenix Technology Income Fund
PIAC	Princeton Capital Corp
PIAGF	Piaggio & C. S.P.A.
PIAHY	Ping An Healthcare and Technology Company Limite
PIAIF	Ping An Insurance
PIED	Piedmont Mining CO
PIEJF	Paris Orleans Et Cie
PIFFY	Pt Indofood Cbp Sukses Makmur
PIFMF	Pt Indofood Sukses
PIFMY	Pt Indofood Sukses M
PIFR	Premier Information Mgmt
PIFYF	Pine Cliff Energy
PIHN	Polaris International Holdings Inc
PIKL	Piksel Inc
PILBF	Pilbara Minerals Ltd
PINWF	Pinnacle Renewable Energy Inc
PIOE	P10 Industries Inc
PIONF	Essential Metals Ltd.
PIPI	Premier Investment Pptys
PIRGF	Premier Gold Mines
PIRRQ	Pier 1 Imports
PITPY	P.T. Indocement Tunggal Prakarsa
PIUTQ	Paiute Oil & Mining Corp
PJET	Priority Aviation Inc
PJXRF	Pjx Res
PKCOY	Park 24
PKDC	Parker Drilling Company
PKIN	Pekin Life Insurance CO
PKIUF	Parkland Inc Fd Trut
PKKFD	Peak Positioning
PKKFF	Peak Positioning
PKKW	Parkway Acquisition Corp
PKLBF	Perk Labs Inc.
PKPH	Peak Pharmaceuticals Inc
PKPYY	Pick N Pay Stores Ltd
PKREF	Peak Resources Ltd
PKSGY	Parkson Retail Group Limited
PKSLF	Peeks Social Ltd
PKTEF	Parkit Enterprise
PKTX	Protokinetix Inc
PLBN	Pilot Bancshares Inc
PLDGP	Prologis Series Q Pf
PLFX	Pulse Evolution Corp
PLGC	Playlogic Entertainment Inc
PLHCF	Plant Health Care Plc Ord
PLKT	Solar Gold Ltd
PLLIF	Pirelli & C Spa
PLLMF	Plata Latina Minerals Crp
PLLVF	Palladon Ventures Ltd
PLMNF	Palamina Corp
PLNE	Planet Signal
PLNHF	Planet 13 Holdings Inc
PLNTQ	Proliance Intl Inc
PLPL	Diamond Ranch Foods
PLPRF	Plus Products Inc
PLRTF	Plymouth Rock Technologies Inc
PLSB	Pulse Beverage Corp
PLSDF	Pulse Data Inc
PLSI	Phoenix Life Sciences Intl Ltd
PLSQF	Plus500 Ltd
PLTYF	Plastec Technologies Ltd
PLUUF	Plateau Uranium Inc
PLWN	Pinelawn Cemetery
PLWY	Peoplesway.com Inc
PLYFF	Playfair Mining Ltd
PLYN	Palayan Resources Inc
PLYZ	Plyzer Technologies Inc
PMAH	Plasmatech Inc
PMBPF	Pembina Pipeline Corp
PMCB	Pharmacyte Biotech Inc
PMCCF	Peloton Minerals Corp
PMCUF	Pro Medicus Ltd
PMDKF	Pt Mitra Adiperkasa Tbk
PMDKY	Pt Mitra Adiperkasa Tbk
PMDL	Pace Medical Inc
PMDP	Plateau Mineral Dev Inc
PMEA	P.M.& E Inc
PMEDF	Predictmedix Inc.
PMGYF	Perpetual Energy Ind
PMHG	Prime Meridian Holding Company
PMMAF	Puma Ag Rudolf Dassl
PMMEF	Premium Expl Inc
PMMTF	Precious Metals & Mng
PMNXF	Perseus Mining
PMOIF	Premier Oil Ord 5P
PMOIY	Premier Oil ADR
PMOZ	Prismone Group Inc
PMPG	Premier Products Group Inc
PMSNF	Proteome Sciences Plc
PMSO	Primal Solutions Inc
PMTS	CPI Card Group
PMTYF	Playmates Toys
PMXSF	Pharmaxis Ltd
PMXX	Primix Corp
PNAT	Pura Naturals Inc
PNBC	Princeton National Bancorp
PNCKF	Pure Nickel Inc
PNCRF	Pinecrest Resources Ltd
PNDDF	Pender Growth Fund Inc Cl C
PNDHF	Pond Technologies Holdings Inc
PNDZF	Pandora A/S
PNEXF	Pharnext Sa
PNGAY	Ping An Ins CO ADR
PNGM	Pengram Corp
PNGZF	Paringa Resources Ltd
PNMXO	Public Svc CO New ME
PNNRF	Redfund Capital Corp
PNNX	Pennexx Foods Inc
PNPFF	Pinetree Capital Ltd
PNPL	Pineapple Express Inc
PNRC	Premier Energy [Fl]
PNRLY	Paringa Resources Ltd ADR
PNTV	Players Network Inc
PNTZF	Kombat Copper Inc
PNWRF	Valeura Energy Inc
PNXGF	Phoenix Group Holdings Plc
PNXLF	Argentina Lithium & Energy Corp
PNYTF	Poynt Corp
POAHF	Porsche Automobil Hg
POAHY	Porsche Auto ADR
POCEF	Photon Control Inc
POEFF	Pan Orient Energy CO
POELF	Portucel-Empresa Produtora DE Pasta E Papel Sa [
POETF	Poet Technologies Inc
POFCF	Petrofac Ltd
POFCY	Petrofac Ltd
POGS	Pioneer Oil & Gas
POLR	Post Data Inc
POLXF	Polydex Pharm Ltd
PONB	Pioneer Bancshares Inc
PONGF	Atari S.A.
POOSF	Poseidon Concepts
PORBF	Pola Orbis
POROF	Panoro Minerals Ltd
POSAF	Posabit Systems Corp
POSC	Positron Corp
POTG	Portage Resources
POTMF	Portmetrion Potteries Holdings Plc
POTN	Potnetwork Holdings Inc
POTRF	Potash Ridge
POTTF	Buddy Platform Ltd
POWW	Ammo Inc
POYYF	Polymetal Internatio
PPAAF	Pt Perusahaan Gas Negara Tbk
PPAL	Peoples TR CO ST Alb
PPBB	Peoples Bancorp of Washington
PPBN	Pinnacle Bankshares
PPBV	Purple Beverage CO
PPCB	Propanc Biopharma Inc
PPCCF	Picc Prop & Casualty
PPCCY	Picc Property&Caslty
PPCLY	Ppc Ltd
PPCQ	Premier Pacific Construction Inc
PPERF	Bank Mandiri Persero Tbk Pt
PPERY	Pt Bk Mandiri Pe ADR
PPEVF	Pacific Paradym Energy Inc
PPHI	Positive Physicians Holdings Inc
PPJE	Ppj Healthcare Enterprises Inc
PPLFF	Pt Perusahaan Perkebunan London Sumatra Indonesi
PPLL	Peoples Ltd
PPLXF	People Corp
PPMD	Protide Pharmaceuticals Inc
PPMH	Platinum Pari-Mutuel Holdings Inc
PPMT	Profit Planners Mgmt
PPOTF	Pacific Silk Road Resources Group Inc
PPPS	Isocialy Inc
PPRG	Patient Portal Techs Inc
PPRQF	Choice Pptys Real
PPRUF	Kering S.A.
PPRUY	Ppr Sa ADR
PPRW	Premier Power Renew
PPSF	Peoples-Sidney Fin
PPSTF	Pepsi-Cola Products Philippines Inc
PPTL	Premium Energy Corp
PPWLM	Pacificorp 7.00% Serial Pfd
PPZRF	Western Atlas Res
PQEFF	Petroteq Energy Inc
PRAC	Productivity Tech
PRBCF	Precise Biometrics
PRBZF	Premium Brands
PRCF	Protein Reactor Combined
PRCK	Placer Creek Mining
PRCNF	Pure Global Cannabis
PRDGF	Premier Diagnostic H
PRDL	Profitable Developments Inc
PRDSF	Prada Spa
PRDSY	Prada Spa ADR
PREC	Prestige Cars International Inc
PRED	Predictive Technology Group Inc
PREGF	Prd Energy Inc
PREIF	Precipitate Goldy
PREKF	Prairiesky Rty Ltd
PREUF	Prosperity Real Estate Investment Trust
PREX	Progress Energy Inc
PRGAF	Pargesa Holding S.A.
PRGCF	Prosper Gold Corp
PRGNF	Paragon Shipping Inc
PRHB	Pure H2O Bio-Technologies
PRHL	Premier Hld Corp
PRIEF	Paleo Resources Inc
PRISY	Promotora DE Inf ADR
PRKA	Parks! America Inc
PRKI	Perk International Inc
PRKR	Parkervision Inc
PRKV	Parkvida Group Inc
PRKWF	Parkway Life REIT Uts
PRLE	Pillarstone Capital REIT
PRLO	Prologic Mgmt Sys IN
PRLX	Parallax Health Sciences Inc
PRMK	Proconcept Marketing Group Inc
PRMNF	Prime Mining Corp.
PRMO	Prom Resources Inc
PRMRF	Paramount Resources Ltd
PRMY	Primary Bk
PRNAF	Prana Biotechnology Ltd
PROBF	Probe Mines Ltd
PROM	Propel Media Inc
PROP	Propell Corp
PROSF	Prosus NV Class N
PROSY	Prosus NV ADR
PROT	Proteonomix Inc
PRPI	Perpetual Industries Inc
PRPM	Protek Capital Inc
PRPPF	Purplebricks Group Plc
PRPRF	Prairie Provident Resources Inc
PRRCF	Procredit Holding Ag
PRRE	Praetorian Property Inc
PRRFY	Premier Foods Plc
PRRMF	Premium Income Corp
PRRVF	Providence Gold Mines Inc
PRRWF	Park Lawn Corp
PRRY	Planet Resource Reco
PRSEF	Prosafe Se [Cyprus]
PRSI	Portsmouth Square Inc
PRSRF	Soma Gold Corp.
PRTDF	Petro Matad Ltd
PRTHU	Priority Technology Holdings
PRTHW	Priority Technology Holdings Inc WT
PRTR	Precision Trim Inc
PRTT	Protect Pharmaceutical Corp
PRTX	Protalex Inc
PRVCF	Preveceutical Medical Inc
PRVU	Prevu Incorporated
